symbol,timeframe,trial,balance,ema_fast,ema_slow,rsi_length,adx_length,vwap_length,volume_zscore,mean_rev_length,rsi_overbought,rsi_oversold,adx_threshold,mean_rev_threshold,ema,rsi,adx,vwap,volume,mean_reversion,stoploss,takeprofit,trailing
BTC/USDT,15m,61,-73.86000000001513,15,33,20,19,15,2.29,26,77,25,23,1.49,0.8,1.11,0.7,1.34,0.93,1.05,0.0243,0.0141,0.0071
BTC/USDT,15m,62,882.179999999993,18,93,15,18,11,2.17,15,69,20,16,1.3,1.47,0.86,0.99,1.24,1.33,1.12,0.0135,0.0139,0.0113
BTC/USDT,15m,63,-528.6199999999953,13,93,12,7,13,2.05,19,74,13,30,0.92,1.11,0.81,0.86,1.21,1.2,1.1,0.0148,0.0191,0.0068
BTC/USDT,15m,64,-3219.6700000000274,17,51,19,17,7,2.33,14,66,29,27,1.73,0.83,1.2,1.08,1.09,1.28,1.29,0.0136,0.0274,0.0077
BTC/USDT,15m,65,-525.6699999999983,13,26,9,14,15,2.91,9,67,25,28,0.85,1.12,0.81,0.91,0.9,1.33,0.71,0.0112,0.0257,0.0049
BTC/USDT,15m,66,-3234.8500000000204,16,82,18,11,9,2.24,19,77,20,18,1.86,0.9,1.26,1.2,1.2,0.98,1.32,0.0136,0.0317,0.0047
BTC/USDT,15m,67,-2183.5099999999948,16,30,13,19,19,2.43,4,78,25,19,0.77,1.43,1.06,0.79,0.86,1.23,1.38,0.0098,0.0142,0.0046
BTC/USDT,15m,68,-3647.390000000014,15,28,10,14,21,2.35,28,69,12,18,0.91,0.89,1.03,0.84,0.89,1.37,1.39,0.0178,0.0312,0.007
BTC/USDT,15m,69,217.08000000000175,15,77,13,10,24,1.48,16,66,29,21,1.31,1.2,1.17,0.86,1.29,1.46,1.47,0.0115,0.0238,0.0103
BTC/USDT,15m,70,75.77000000000407,17,79,19,7,9,1.74,24,75,20,17,1.22,1.32,1.0,0.83,1.29,1.37,1.49,0.0239,0.032,0.0085
BTC/USDT,15m,71,-504.45999999999185,17,27,11,15,8,2.63,20,79,12,27,0.61,1.45,1.22,1.02,0.91,1.25,1.36,0.0203,0.0285,0.0065
BTC/USDT,15m,72,180.7199999999866,9,74,6,6,17,2.49,29,75,12,22,1.92,1.46,1.46,1.0,1.26,0.61,0.66,0.0171,0.0252,0.0089
BTC/USDT,15m,73,-504.45999999999185,9,33,12,20,11,1.4,20,75,18,18,1.18,1.43,1.24,0.95,1.14,0.92,1.42,0.0118,0.0289,0.0076
BTC/USDT,15m,74,-524.5800000000163,11,49,13,17,9,1.28,22,68,23,17,0.61,0.93,1.03,0.78,1.34,1.06,0.75,0.0155,0.0291,0.0071
BTC/USDT,15m,75,-3591.4700000000157,9,94,15,19,22,1.37,24,78,19,26,1.12,1.38,1.3,1.1,0.81,0.9,1.35,0.0247,0.0294,0.0088
BTC/USDT,15m,76,-504.45999999999185,16,99,8,16,12,1.77,23,65,15,21,0.97,1.32,0.86,0.91,1.03,0.76,1.27,0.0154,0.0293,0.007
BTC/USDT,15m,77,-1799.390000000014,16,23,12,13,9,1.52,4,79,22,19,0.87,0.85,1.4,0.95,0.95,1.28,0.67,0.0164,0.0146,0.0109
BTC/USDT,15m,78,-3537.130000000019,18,86,11,7,9,2.42,2,79,12,15,1.09,0.85,1.35,1.1,1.47,0.74,0.74,0.0172,0.032,0.0078
BTC/USDT,15m,79,-2220.0100000000093,19,66,19,13,19,1.46,7,73,30,24,0.92,1.35,1.39,1.24,1.11,0.65,1.25,0.0107,0.0154,0.0046
BTC/USDT,15m,80,-524.5800000000163,13,63,20,11,13,1.79,7,73,19,16,1.29,0.96,0.93,1.03,1.44,0.87,0.78,0.0215,0.0313,0.0115
BTC/USDT,15m,81,75.77000000000407,11,80,17,9,21,2.67,17,79,10,28,1.07,1.49,0.98,0.72,1.11,1.4,1.03,0.0173,0.034,0.0069
BTC/USDT,15m,82,-1108.8499999999913,14,58,8,8,22,1.84,25,69,30,30,1.26,1.35,0.84,0.92,1.02,0.79,1.37,0.0152,0.0187,0.006
BTC/USDT,15m,83,-484.79999999998836,15,26,8,14,23,2.66,25,80,13,29,1.39,1.37,0.99,1.28,1.06,0.75,1.43,0.0142,0.0234,0.0087
BTC/USDT,15m,84,-3537.130000000019,19,47,10,17,9,2.38,19,74,15,17,0.62,0.84,1.34,0.74,1.19,0.73,0.73,0.0225,0.032,0.0077
BTC/USDT,15m,85,-1535.1499999999942,10,33,15,14,10,1.46,18,72,24,17,0.65,1.46,1.26,1.14,1.4,0.97,1.0,0.0179,0.0191,0.0074
BTC/USDT,15m,86,-1867.5400000000227,16,97,20,15,23,2.63,8,68,12,22,1.22,1.02,1.38,0.72,1.2,0.86,1.05,0.0169,0.0133,0.0051
BTC/USDT,15m,87,701.019999999975,18,22,7,13,14,1.87,28,79,20,29,1.26,1.09,1.31,1.02,1.44,1.04,1.16,0.0159,0.0132,0.0077
BTC/USDT,15m,88,760.9499999999825,20,82,11,9,21,1.01,17,72,25,20,0.59,1.14,1.11,1.14,1.26,0.98,1.17,0.0091,0.0247,0.0048
BTC/USDT,15m,89,-3647.390000000014,16,75,10,19,20,2.16,13,80,20,29,1.99,0.93,1.05,1.09,0.92,1.27,0.82,0.0152,0.0303,0.0068
BTC/USDT,15m,90,-460.1499999999942,14,76,16,17,18,2.46,28,68,15,15,0.71,1.13,0.86,0.81,1.15,0.95,1.23,0.0152,0.0258,0.0118
BTC/USDT,15m,91,-504.45999999999185,13,61,6,12,21,1.02,6,68,29,29,1.52,1.46,0.99,1.02,1.18,1.03,1.17,0.0197,0.0292,0.009
BTC/USDT,15m,92,-4298.5500000000175,19,79,8,6,9,2.81,5,66,11,19,1.41,1.0,1.5,0.95,1.09,0.88,1.18,0.011,0.0186,0.0087
BTC/USDT,15m,93,-504.9200000000128,13,44,6,14,18,2.05,3,70,18,23,1.05,0.83,0.86,0.72,1.41,1.14,0.78,0.0232,0.024,0.0094
BTC/USDT,15m,94,-504.45999999999185,12,66,20,11,22,1.69,4,69,26,26,1.77,1.43,0.92,0.95,0.93,1.12,1.43,0.0136,0.0349,0.0045
BTC/USDT,15m,95,-1128.9700000000157,9,87,18,16,22,2.06,18,80,12,23,0.62,1.01,1.05,0.92,1.07,0.99,1.06,0.0175,0.0179,0.0047
BTC/USDT,15m,96,-85.51999999998952,19,57,8,7,23,2.73,6,70,15,23,0.53,1.1,1.04,1.02,1.01,1.07,1.2,0.013,0.0263,0.0076
BTC/USDT,15m,97,514.7499999999854,10,50,14,15,9,1.6,4,66,10,21,1.19,1.32,1.06,1.12,1.48,0.87,0.76,0.0151,0.0136,0.009
BTC/USDT,15m,98,1875.6800000000076,14,85,14,8,25,2.42,27,70,22,28,1.14,1.42,1.08,0.88,0.88,0.93,0.76,0.0176,0.0277,0.0078
BTC/USDT,15m,99,-504.45999999999185,8,46,12,16,10,2.01,11,76,18,27,1.52,1.37,1.07,0.99,1.08,0.86,1.21,0.0136,0.0332,0.0075
BTC/USDT,1h,0,-390.35999999998603,12,88,10,10,17,2.53,5,79,27,17,1.08,1.04,1.47,1.18,1.45,1.24,0.99,0.0203,0.0243,0.0113
BTC/USDT,1h,1,223.4200000000128,10,92,14,16,24,2.66,23,69,12,22,1.7,1.36,1.17,1.22,1.33,1.45,1.16,0.0231,0.0246,0.0094
BTC/USDT,1h,2,1554.1499999999796,17,21,7,19,11,1.6,5,75,21,25,1.36,1.01,1.19,1.2,0.81,0.87,1.14,0.0084,0.0298,0.009
BTC/USDT,1h,3,1139.0199999999895,10,72,10,6,9,2.9,24,74,19,29,0.64,1.08,1.21,1.25,0.98,0.62,1.11,0.0156,0.0336,0.0114
BTC/USDT,1h,4,4432.12000000001,18,56,12,9,21,2.56,7,77,26,22,0.88,1.42,1.29,1.1,1.38,1.25,1.07,0.0102,0.0337,0.0115
BTC/USDT,1h,5,4482.2699999999895,11,54,9,16,18,1.87,16,73,11,23,1.5,1.09,1.11,0.98,0.88,1.12,0.99,0.0105,0.0341,0.0084
BTC/USDT,1h,6,7761.070000000007,15,39,12,19,16,2.2,30,66,10,22,1.41,1.09,1.24,1.1,0.8,1.21,1.17,0.0241,0.0245,0.004
BTC/USDT,1h,7,7565.62999999999,8,56,15,14,7,1.86,10,73,27,26,1.85,1.33,0.85,0.71,1.25,0.67,0.9,0.0195,0.0183,0.0117
BTC/USDT,1h,8,1727.0899999999965,9,93,11,17,6,2.35,28,77,15,19,0.7,1.06,1.21,1.01,1.0,1.47,0.85,0.0159,0.0147,0.0109
BTC/USDT,1h,9,4820.450000000012,8,83,8,9,16,2.86,4,78,12,27,1.08,1.14,0.89,1.13,1.13,1.48,0.71,0.0188,0.0254,0.0074
BTC/USDT,1h,10,2244.5699999999924,16,90,19,11,20,1.04,24,69,11,25,0.56,1.12,1.29,1.03,1.12,1.23,1.1,0.0221,0.028,0.0108
BTC/USDT,1h,11,2135.6800000000076,9,53,12,9,25,1.76,13,67,15,16,0.72,0.98,1.23,1.12,0.93,1.04,1.48,0.0217,0.0304,0.0074
BTC/USDT,1h,12,5469.310000000012,20,46,20,19,21,2.91,19,77,25,15,0.53,1.07,0.99,1.27,1.43,1.09,1.06,0.0104,0.0159,0.0097
BTC/USDT,1h,13,1439.3699999999953,16,34,19,13,22,1.54,30,68,20,22,1.17,1.05,0.96,1.02,1.29,0.95,1.37,0.0182,0.0213,0.0094
BTC/USDT,1h,14,4051.229999999996,13,91,6,17,25,1.73,14,78,18,21,1.84,0.94,0.82,1.21,1.4,0.83,1.42,0.0082,0.0213,0.0052
BTC/USDT,1h,15,6885.330000000016,16,28,13,9,23,1.19,17,73,10,26,1.93,1.21,1.38,1.04,1.48,0.74,1.42,0.0082,0.0159,0.006
BTC/USDT,1h,16,719.1999999999971,15,47,12,19,19,2.21,24,66,17,27,1.71,0.87,1.05,1.04,1.29,1.08,0.95,0.0168,0.031,0.0095
BTC/USDT,1h,17,4859.189999999988,19,94,15,19,8,2.79,25,77,21,18,0.86,1.04,0.8,1.2,0.99,0.73,0.87,0.0122,0.031,0.0113
BTC/USDT,1h,18,4432.12000000001,16,84,6,20,10,2.53,17,75,28,22,1.43,1.37,1.27,1.26,1.46,1.01,0.67,0.012,0.0338,0.0095
BTC/USDT,1h,19,3381.7800000000134,9,75,9,8,11,2.49,11,71,22,30,0.67,0.98,1.34,1.16,0.98,0.74,0.92,0.0212,0.0188,0.0108
BTC/USDT,1h,20,5813.0899999999965,16,39,9,12,21,1.22,15,70,14,30,1.7,0.87,1.31,0.81,0.81,1.24,1.35,0.0173,0.022,0.0078
BTC/USDT,1h,21,3429.7600000000093,10,22,13,8,17,1.39,26,74,28,26,1.21,1.5,1.27,1.26,1.07,0.8,0.87,0.0168,0.0213,0.0102
BTC/USDT,1h,22,2755.7899999999936,17,35,16,15,16,1.52,11,77,23,20,1.4,1.15,1.06,0.79,1.33,1.26,0.66,0.0135,0.0314,0.0104
BTC/USDT,1h,23,503.1200000000099,17,63,10,8,14,2.76,25,78,13,26,0.69,1.2,1.18,1.03,1.19,1.34,1.22,0.0147,0.0261,0.0101
BTC/USDT,1h,24,5235.569999999978,14,21,20,18,23,2.04,4,71,12,26,0.83,1.21,1.24,1.0,0.92,0.94,1.47,0.0091,0.0252,0.0054
BTC/USDT,1h,25,1625.9199999999983,8,80,8,18,18,1.55,15,79,28,22,0.87,1.11,0.9,0.85,1.32,1.43,1.26,0.0176,0.0229,0.0071
BTC/USDT,1h,26,3931.0299999999843,19,40,15,11,17,1.58,16,70,28,25,1.39,0.84,1.34,0.89,1.35,1.34,1.2,0.0178,0.0257,0.0063
BTC/USDT,1h,27,1152.8800000000047,11,43,16,9,10,1.71,2,77,20,16,1.66,1.28,1.32,1.29,1.09,1.47,1.2,0.0203,0.0286,0.0105
BTC/USDT,1h,28,4095.440000000017,12,29,11,8,15,1.06,29,73,18,15,1.5,0.84,0.91,1.02,1.18,1.11,0.81,0.0087,0.0346,0.0093
BTC/USDT,1h,29,5765.449999999997,19,47,8,11,14,2.02,24,73,26,23,1.03,1.02,1.07,1.09,0.87,1.01,1.11,0.012,0.0236,0.0087
BTC/USDT,1h,30,2860.8300000000017,20,65,19,10,20,2.31,7,74,25,26,0.6,0.81,1.26,1.07,1.5,0.67,1.16,0.0086,0.0221,0.0086
BTC/USDT,1h,31,6465.570000000007,17,35,8,8,18,2.87,18,77,23,19,1.49,1.14,0.82,0.99,0.98,1.2,1.39,0.0145,0.0197,0.0053
BTC/USDT,1h,32,8231.14,10,42,15,12,6,2.43,13,66,10,20,1.26,1.1,0.86,1.25,1.14,1.41,1.37,0.024,0.0165,0.0093
BTC/USDT,1h,33,2799.7100000000064,11,23,10,17,10,1.71,5,69,30,26,1.38,1.36,1.13,0.98,1.2,1.11,1.48,0.0211,0.0176,0.0082
BTC/USDT,1h,34,3644.059999999983,20,89,19,11,11,1.82,18,76,17,22,1.7,0.86,1.02,0.82,1.04,1.49,1.26,0.0141,0.0165,0.009
BTC/USDT,1h,35,4900.470000000001,12,45,11,17,14,2.75,8,68,28,25,0.97,1.36,1.11,0.73,1.07,1.14,0.84,0.0188,0.0266,0.008
BTC/USDT,1h,36,8109.7699999999895,11,73,10,9,8,2.7,16,72,16,21,1.15,0.8,1.19,1.16,1.25,0.99,1.39,0.025,0.0198,0.0053
BTC/USDT,1h,37,5883.439999999988,18,85,15,16,16,1.03,4,75,27,30,1.19,0.93,0.89,1.1,0.92,0.76,1.03,0.0202,0.028,0.0087
BTC/USDT,1h,38,2755.7899999999936,13,39,20,20,16,1.36,16,74,28,17,0.96,0.99,1.01,0.73,1.07,1.35,1.28,0.0135,0.0313,0.0093
BTC/USDT,1h,39,8015.979999999996,14,25,12,14,13,2.33,28,71,24,15,0.86,1.07,0.96,1.14,0.87,1.38,1.44,0.0215,0.0161,0.0045
BTC/USDT,1h,40,963.6299999999901,13,85,6,6,21,2.42,5,67,11,15,1.85,0.86,0.96,0.71,1.41,1.09,0.72,0.0246,0.0313,0.0105
BTC/USDT,1h,41,2755.7899999999936,11,69,9,13,18,1.92,7,79,16,17,1.77,1.22,1.15,0.75,1.41,1.02,0.78,0.0127,0.0302,0.0057
BTC/USDT,1h,42,8196.049999999988,9,94,19,17,19,2.74,26,78,27,15,1.18,1.43,1.47,1.16,0.8,0.78,1.36,0.0217,0.0134,0.0075
BTC/USDT,1h,43,6594.4800000000105,20,38,16,8,21,2.11,28,77,18,26,0.59,1.27,1.3,1.23,1.22,1.06,0.95,0.0136,0.0157,0.009
BTC/USDT,1h,44,1741.840000000011,18,82,7,18,17,2.67,14,78,11,26,0.59,1.13,1.31,0.77,1.43,0.87,1.3,0.0144,0.0191,0.007
BTC/USDT,1h,45,11508.209999999963,16,73,13,9,22,2.18,21,66,12,20,1.98,0.88,0.95,0.95,0.83,0.81,1.26,0.0098,0.0139,0.0044
BTC/USDT,1h,46,4557.890000000014,13,23,17,6,16,1.77,28,79,27,21,0.61,1.23,1.35,0.95,1.27,1.25,0.81,0.015,0.015,0.0044
BTC/USDT,1h,47,3949.9100000000035,12,92,7,19,25,1.4,8,68,23,15,1.62,0.88,1.38,1.2,1.02,0.68,0.77,0.0123,0.0214,0.005
BTC/USDT,1h,48,1741.840000000011,9,64,15,10,20,2.36,18,69,12,29,0.71,1.13,1.29,0.97,1.26,1.08,0.88,0.0204,0.0202,0.0093
BTC/USDT,1h,49,3162.020000000004,18,74,19,19,14,1.07,13,78,30,18,1.08,1.38,1.27,0.75,0.8,1.11,1.06,0.0211,0.0338,0.0048
BTC/USDT,1h,50,6902.809999999998,11,72,16,11,24,2.62,10,73,15,30,1.05,1.46,0.93,0.82,0.96,1.15,0.97,0.0141,0.013,0.0114
BTC/USDT,1h,51,1308.1600000000035,17,76,6,11,15,2.9,27,75,11,23,0.63,0.88,1.12,1.17,1.38,0.7,1.22,0.0185,0.0191,0.0092
BTC/USDT,1h,52,4023.7800000000134,19,55,19,20,21,2.46,24,78,17,23,1.16,1.43,1.24,0.91,1.26,1.3,0.64,0.0121,0.0204,0.007
BTC/USDT,1h,53,3393.8099999999977,14,28,7,13,12,1.1,14,65,21,16,1.96,1.27,0.96,1.1,0.93,0.8,0.73,0.0101,0.0144,0.0108
BTC/USDT,1h,54,-145.92999999999302,14,73,13,12,19,1.05,4,74,13,17,0.84,1.25,1.36,1.18,1.49,1.3,1.32,0.0249,0.0237,0.0073
BTC/USDT,1h,55,-390.35999999998603,15,58,13,14,8,1.12,11,72,23,28,1.48,1.23,1.13,0.94,1.33,0.91,1.19,0.0211,0.024,0.007
BTC/USDT,1h,56,5235.930000000008,12,94,17,8,6,1.47,12,74,27,25,1.16,1.32,1.48,0.77,0.93,1.25,1.35,0.0199,0.0345,0.0061
BTC/USDT,1h,57,6475.419999999998,14,96,10,8,8,1.92,6,69,25,25,1.42,1.07,1.16,0.87,1.15,0.72,1.21,0.0128,0.0137,0.0068
BTC/USDT,1h,58,4551.449999999997,19,37,20,10,6,2.02,26,78,30,21,2.0,1.48,1.28,0.99,1.45,0.78,1.49,0.0082,0.0154,0.0059
BTC/USDT,1h,59,1943.9899999999907,15,42,19,20,15,1.0,19,78,24,16,1.66,1.35,1.36,1.12,1.1,1.02,1.22,0.0206,0.0261,0.0067
BTC/USDT,1h,60,6759.919999999998,20,29,18,20,20,1.56,29,73,30,20,1.4,1.34,1.24,1.01,0.83,1.39,0.79,0.0221,0.0152,0.0079
BTC/USDT,1h,61,6694.860000000015,16,23,6,19,19,2.66,22,69,25,29,0.85,1.34,1.32,1.27,0.89,1.45,1.46,0.0247,0.0239,0.0046
BTC/USDT,1h,62,-390.35999999998603,13,98,19,19,23,1.81,7,78,21,21,1.22,1.16,1.25,0.8,1.4,0.88,0.72,0.016,0.0237,0.005
BTC/USDT,1h,63,3520.9699999999866,14,40,6,6,23,2.67,26,74,18,21,1.6,0.81,0.91,0.98,1.07,1.13,1.08,0.0195,0.0163,0.0083
BTC/USDT,1h,64,2936.449999999997,8,26,17,18,24,2.99,27,72,15,29,0.57,1.31,0.93,1.17,1.46,1.22,0.61,0.0099,0.028,0.0111
BTC/USDT,1h,65,719.1999999999971,9,64,18,8,9,2.7,15,68,23,21,1.75,1.2,1.01,0.98,1.34,0.88,0.65,0.0156,0.027,0.007
BTC/USDT,1h,66,-612.6800000000076,10,99,19,15,20,2.49,24,75,18,17,1.05,1.28,0.98,0.97,0.83,1.37,1.27,0.0088,0.0244,0.0114
BTC/USDT,1h,67,4668.080000000016,13,81,6,9,9,2.81,17,77,14,21,1.92,1.15,1.3,1.06,1.21,1.21,1.04,0.0205,0.0167,0.006
BTC/USDT,1h,68,1986.270000000004,14,82,10,18,11,2.56,16,73,14,20,1.18,1.23,1.26,0.98,1.29,0.97,1.39,0.025,0.0198,0.0055
BTC/USDT,1h,69,1908.699999999997,17,94,10,11,25,1.69,6,67,27,27,1.37,0.91,1.06,0.71,1.31,1.31,0.89,0.0233,0.0209,0.0061
BTC/USDT,1h,70,2394.970000000001,20,84,12,12,12,1.37,19,72,25,27,0.56,0.99,0.84,1.03,1.21,1.19,0.94,0.0221,0.0328,0.0114
BTC/USDT,1h,71,2815.9900000000052,15,25,11,19,20,2.24,5,77,17,25,1.73,1.43,1.06,0.78,1.16,0.74,0.92,0.0135,0.0222,0.0084
BTC/USDT,1h,72,683.2899999999936,10,39,7,6,8,1.77,25,71,29,27,0.79,0.98,1.08,0.72,0.98,1.42,0.74,0.0181,0.0278,0.0095
BTC/USDT,1h,73,6664.60000000002,8,25,20,11,12,1.14,30,70,22,26,1.26,1.19,1.41,0.86,1.4,0.86,1.45,0.0084,0.0148,0.0088
BTC/USDT,1h,74,4231.490000000005,9,91,7,11,10,1.25,14,67,21,21,1.89,1.0,0.95,0.84,0.96,1.07,1.36,0.0147,0.0319,0.0089
BTC/USDT,1h,75,794.7299999999959,19,84,16,14,21,2.2,7,77,15,27,1.71,1.19,0.95,1.04,1.37,0.7,1.23,0.0235,0.021,0.0056
BTC/USDT,1h,76,1050.5099999999948,15,44,11,7,13,2.96,24,66,10,15,1.7,1.49,1.42,1.19,1.08,1.02,1.38,0.0225,0.0251,0.0102
BTC/USDT,1h,77,4671.639999999999,8,88,19,12,15,1.25,30,65,13,24,1.14,1.35,0.8,1.08,1.0,1.03,1.42,0.0189,0.0335,0.0055
BTC/USDT,1h,78,1625.9199999999983,10,75,8,9,22,2.73,21,65,15,28,1.9,1.3,0.88,0.75,1.47,1.32,1.15,0.0206,0.0225,0.0097
BTC/USDT,1h,79,1152.8800000000047,12,51,13,7,24,1.63,27,79,21,22,1.86,1.35,1.11,1.28,1.3,1.24,0.73,0.0208,0.0298,0.0083
BTC/USDT,1h,80,4432.12000000001,11,96,14,17,20,1.73,2,78,17,30,1.92,1.44,1.31,1.06,1.37,1.47,0.9,0.0102,0.034,0.0087
BTC/USDT,1h,81,5475.089999999982,18,81,14,13,22,1.99,17,74,20,18,0.57,1.5,1.47,1.0,0.91,0.64,0.72,0.0128,0.0157,0.0042
BTC/USDT,1h,82,7506.37999999999,10,91,6,7,23,1.17,21,77,25,21,1.6,1.39,0.89,0.88,0.9,1.2,0.65,0.0162,0.0133,0.0093
BTC/USDT,1h,83,4744.989999999991,19,30,19,6,18,1.69,10,73,24,18,1.37,0.82,1.18,0.83,1.23,1.19,1.16,0.0206,0.0194,0.0098
BTC/USDT,1h,84,-824.0399999999936,8,85,6,15,18,1.67,18,75,18,24,1.73,1.05,1.03,1.1,1.43,0.67,1.01,0.0142,0.0257,0.0066
BTC/USDT,1h,85,4096.190000000002,10,70,6,7,12,2.04,24,78,16,28,0.72,1.48,1.4,0.72,1.35,1.17,1.41,0.0127,0.0217,0.0103
BTC/USDT,1h,86,4920.669999999998,13,71,11,15,12,1.87,28,76,20,28,1.36,1.37,1.26,1.08,1.1,1.06,1.48,0.0099,0.0335,0.009
BTC/USDT,1h,87,1038.1899999999878,14,98,14,19,7,2.0,7,66,21,23,0.66,0.9,1.4,0.94,1.34,1.47,1.46,0.011,0.0302,0.0078
BTC/USDT,1h,88,1152.8800000000047,20,87,8,11,13,1.79,23,72,16,25,1.53,1.38,1.2,0.71,1.42,1.08,0.9,0.0192,0.0269,0.0076
BTC/USDT,1h,89,3755.160000000018,17,91,20,9,17,2.41,8,65,29,26,1.41,1.22,1.34,0.8,1.26,1.38,1.01,0.0206,0.0145,0.0047
BTC/USDT,1h,90,3609.649999999994,17,86,10,18,19,2.31,13,76,24,26,1.94,1.16,0.84,1.16,0.97,1.18,0.71,0.0201,0.0306,0.007
BTC/USDT,1h,91,3577.199999999997,12,73,6,7,14,1.01,7,72,25,22,0.96,0.87,1.32,0.87,1.02,0.68,0.9,0.0123,0.0168,0.0065
BTC/USDT,1h,92,7032.709999999992,18,40,20,16,25,1.33,9,78,17,25,1.48,1.49,0.83,0.81,1.34,0.67,1.21,0.0108,0.0337,0.0095
BTC/USDT,1h,93,1625.9199999999983,12,22,8,17,18,1.9,25,76,15,16,1.96,0.97,0.99,0.73,1.26,1.17,0.75,0.0209,0.0228,0.0093
BTC/USDT,1h,94,6110.8200000000215,12,21,14,16,24,1.52,15,76,13,18,1.03,1.36,0.95,0.93,1.3,1.18,1.1,0.0114,0.0233,0.0071
BTC/USDT,1h,95,8056.779999999984,14,36,15,10,20,1.13,17,71,10,16,1.22,1.16,0.83,1.23,1.02,0.76,1.03,0.0103,0.0136,0.0103
BTC/USDT,1h,96,410.8700000000099,13,62,8,19,25,2.39,28,75,30,18,1.17,0.85,1.22,0.81,1.47,1.28,1.04,0.009,0.025,0.0052
BTC/USDT,1h,97,5830.110000000001,16,49,6,17,18,2.6,9,67,27,21,0.67,1.14,1.25,1.12,0.87,1.02,0.73,0.0214,0.0168,0.0055
BTC/USDT,1h,98,2692.2899999999936,17,100,18,12,10,1.95,12,70,26,24,1.6,1.16,1.21,0.84,1.11,0.95,1.46,0.0208,0.0275,0.0114
BTC/USDT,1h,99,11310.919999999998,16,63,14,16,9,2.1,22,78,20,29,1.75,1.37,1.09,1.11,1.27,1.49,1.17,0.0134,0.0142,0.0042
BTC/USDT,4h,0,4842.449999999997,12,73,8,14,25,2.08,30,75,28,25,1.6,1.46,0.84,0.74,1.16,0.83,1.3,0.0214,0.0349,0.0118
BTC/USDT,4h,1,-2948.5100000000093,9,41,17,6,21,1.42,2,67,15,18,1.11,1.39,1.05,0.88,0.9,0.92,1.46,0.017,0.0227,0.0089
BTC/USDT,4h,2,-1800.9299999999785,19,54,9,12,25,2.75,16,75,28,20,1.42,1.18,1.13,1.11,1.15,1.08,1.26,0.0142,0.0144,0.009
BTC/USDT,4h,3,-7596.0399999999645,9,67,11,16,13,2.99,22,65,23,24,1.73,1.38,1.11,0.72,1.15,1.45,1.43,0.0083,0.0188,0.0083
BTC/USDT,4h,4,-762.0200000000186,19,99,18,14,10,1.26,21,80,22,27,0.53,1.25,1.23,0.94,0.98,0.67,1.06,0.0194,0.0131,0.0106
BTC/USDT,4h,5,1604.4200000000128,19,87,16,12,24,2.84,14,74,27,23,0.59,1.01,1.43,1.02,1.21,1.14,1.39,0.0134,0.0322,0.0051
BTC/USDT,4h,6,38.82000000002154,17,60,18,15,14,2.6,10,72,16,17,0.84,1.34,1.08,1.17,1.43,1.14,1.41,0.0198,0.0278,0.0117
BTC/USDT,4h,7,2227.640000000014,15,24,8,9,6,2.57,28,79,14,27,1.36,1.41,0.8,1.06,1.44,1.41,0.99,0.0145,0.0281,0.0106
BTC/USDT,4h,8,-4428.559999999998,11,79,6,7,19,1.82,3,72,17,24,1.37,1.46,1.16,0.86,0.89,0.81,0.98,0.0166,0.0247,0.0118
BTC/USDT,4h,9,-3131.4600000000064,17,79,13,11,15,2.86,28,68,18,25,0.78,1.05,0.93,0.95,0.86,1.12,0.87,0.024,0.0142,0.0083
BTC/USDT,4h,10,-1820.8399999999965,9,84,18,20,13,2.94,15,70,29,28,0.99,1.44,1.34,0.9,1.19,1.16,1.36,0.0216,0.0212,0.0088
BTC/USDT,4h,11,7476.520000000019,19,91,19,8,16,2.38,26,75,29,18,1.06,1.45,0.97,0.85,1.25,1.33,0.74,0.0227,0.0305,0.0058
BTC/USDT,4h,12,-1493.229999999996,17,48,16,14,24,2.63,17,75,22,18,0.72,0.9,1.41,0.95,1.14,0.74,0.75,0.0212,0.017,0.0065
BTC/USDT,4h,13,4764.159999999989,14,70,8,19,19,2.05,29,66,27,17,0.74,1.01,0.95,1.26,1.04,1.17,1.34,0.0104,0.0165,0.0104
BTC/USDT,4h,14,-11492.659999999974,12,99,8,9,17,2.57,23,77,13,27,1.29,1.24,1.21,1.13,1.13,0.77,1.31,0.0168,0.0185,0.0107
BTC/USDT,4h,15,7666.790000000023,11,83,18,17,25,1.91,19,68,23,25,0.84,1.1,1.05,0.75,1.05,1.12,0.89,0.0209,0.0314,0.0087
BTC/USDT,4h,16,-2891.0099999999948,8,62,11,7,13,1.35,29,70,10,21,0.56,1.36,1.08,1.2,1.38,1.33,0.79,0.011,0.0333,0.0068
BTC/USDT,4h,17,-5064.900000000038,13,50,15,20,19,1.47,2,71,26,20,0.81,1.19,1.47,0.9,1.26,1.31,0.99,0.0101,0.0243,0.0062
BTC/USDT,4h,18,4720.179999999993,20,72,10,11,9,2.39,29,77,30,20,0.84,1.41,1.26,0.76,1.03,1.44,1.23,0.0149,0.0133,0.0083
BTC/USDT,4h,19,-6481.309999999998,9,28,10,16,6,1.19,23,77,30,16,1.3,1.06,1.02,0.97,1.31,0.63,1.1,0.0083,0.0261,0.0104
BTC/USDT,4h,20,1465.5499999999738,13,72,7,15,18,1.39,11,77,10,17,0.75,1.4,1.49,0.84,1.03,0.98,1.12,0.0191,0.0223,0.0089
